text,label
"Judy Holliday struck gold in 1950 withe George Cukor's film version of ""Born Yesterday,"" and from that point forward, her career consisted of trying to find material good enough to allow her to strike gold again.<br /><br />It never happened. In ""It Should Happen to You"" (I can't think of a blander title, by the way), Holliday does yet one more variation on the dumb blonde who's maybe not so dumb after all, but everything about this movie feels warmed over and half hearted. Even Jack Lemmon, in what I believe was his first film role, can't muster up enough energy to enliven this recycled comedy. The audience knows how the movie will end virtually from the beginning, so mostly it just sits around waiting for the film to catch up.<br /><br />Maybe if you're enamored of Holliday you'll enjoy this; otherwise I wouldn't bother.<br /><br />Grade: C",0
"This is one of those topics I can relate to a little more than most people as I hate noise & have no idea how those in big cities, New York especially how people get any sleep at all! It astounds me that people can stand all the noise out there these days. The basic plot of the film is that it makes for an interesting topic. It's too bad that's about it. Tim Robbbins is decent although except for a couple of scenes (especially with the absolute supermodel looking Margarita Leiveva) he didn't seem to really be altogether there. My biggest hope for this film is that casting agents will see the absolutely stunning & talented actress to boot, Margarita Levieva. She doesn't have a lot to do, but she is supermodel beautiful. Even when they are trying to make her look at more girl next door. It makes me sad that there can be people such as Paris Hilton & Kim Kardashian in the world w/no redeemable skills or talent, to have more fame and success than this talented beauty. I didn't care for much of this film because the script isn't very good, but am glad I got to see some new talent. I hope that producers & directors think about Margarita when they need a beautiful new actress to be in there big budget film. If they can make Megan Fox a star (c'mon she isn't that hot, & her acting ""talent"" is worse than made-for Disney channel TV shows) from 1 film, it should happen easily for her, as she is gorgeous & has talent! I'd recommend her changing her last name so we can pronounce it and make it more marketable. Here's hoping this makes her career, & if there is any justice she can pop up on some big summer movie or two in the next couple years.",0
"Domestic Import was a great movie. I laughed the whole time. It was funny on so many levels from the crazy outfits to the hilarious situations. The acting was great. Alla Korot, Larry Dorf, Howard Hesseman, and all the others did an awesome job. Because it is an independent film written by a first-time writer, it doesn't have the clichés that are expected of other comedies, which was such a relief. It was a unique and interesting and you fall in love with the characters and the heart-warming story. I heard it was based on a true story? If so, then that is hilarious (and amazing!). I highly recommend this movie.",1
"Sorry this movie did not scare me it just annoyed me. It was just so frustrating when I saw the potential and that, all that, fell by the wayside. The children! The father! The premonition! Had so much potential and ziltch! zero, nada! I have heard it all before. Scary! No! I can scare myself alone, here where I sit, than they could in the movie. Are there men writing that figure that women should be so annoying? Huh? This movie was quite atmospheric. Or at least it could have been, had the director/writer bothered to work it. We could have had some good music that would have added to the tension too, if someone had made the effort. What I really want to know is why do they get the money? Just give it to me and save all that hassle. Abandoned?... No we where betrayed",0
"In the glory days of the 90s (god rest its soul) you could turn on the great Comedy Central at any hour of the day and see the greatest sketch comedy show of all time Saturday Night Live. Whpat a glorious show that was, whether it was the original Not-Ready-for-Primetime Players or the second golden age of SNL featuring the greats- Chris Farley, Adam Sandler, David Spade... and then, it all went to hell. I was first exposed to MadTV about a year and a half ago, and I think I must've passed out from shock. How could a show so terrible prevail for so long? There are so many horrible flaws. I suppose I'll start with the writing. The writing, for most part, is terrible. It is nothing more than kindergarten bathroom humor. The cast, for the most part, is talentless. There are a few sketches I have enjoyed, such as some of Ms. Swan and Stuart, and there are a few talents on the show such as the magnificent Alex Borstein. Phil LaMarr is a talented actor, just not as a comedian. Although there a few sparse ha ha moments, they are not enough to redeem this endless line of horrible drivel populated by babbling idiots. Miss this one.",0
"Most folks might say that if one were to spend a Saturday night watching a movie,you must be really bored. Actually,I had just gotten back home from being out and turned on the TV and there it was,""Paulie"". <br /><br />I had missed the opening credits,so I didn't know the name of it but I saw that it had Cheech Marin in it,so I naturally thought I had tuned into ""Born In East L.A."" When I saw him talking to a talking parrot,I was ready to dismiss this as the kind of flop movie they show late in the night.<br /><br />Happy to say,it was better than that. As you know,if you don't already Paulie is lost and trying to get back to his original owner. Seems it's taken years to find her. What should be Paulie's advantage is actually a dis-advantage in ways. People come across a literate parrot and all they see is a way to make money or benefit themselves. <br /><br />While Cheech Marin's character ""is"" making money from him,he's not mean to him. The dance sequences with the parrots are something kids will find cute,I found them amusing.<br /><br />Paulie,who's naive',learns quickly that not all humans are nice people. Especially the owner of an animal research lab. The man lies to him saying he'll help him find his owner as long as he helps in his animal communications research. Paulie is now stuck but decides to make a fool out of the man at a demonstration to others of Paulie's vocal ability.<br /><br />Throughout the film Paulie's telling his story to the facilities janitor who ends up freeing him,several other animals and finding the location of Paulie's owner. It's a touching reunion. <br /><br />8 out of 10,the wing clipping scene should have been assumed and not shown. That part might bother younger children. Otherwise,it's a great movie for older kids and adults who are a kid at heart. (END)",1
"i just happened to stumble on this film channel surfing. my first reaction was, 'oh god not again!'. it's so hip to play a retard these days it has become pretentious and frankly despicable. for some reason, though, i stayed and watched it 'til the end. maybe it was my faith in the actors, hoping they'd give me something to cheer about.<br /><br />and surely, ken and helena can act. also, the movie progresses into something better towards the end and actually does make a point.<br /><br />helena bonham carter also surprised me with her character. jane has a mean side that she uses to keep distance and repel pity. then again she has a soft side that's just looking for love. the only thing that surprised me even more was branagh's character...this was a triumph of acting, the movie itself is nothing unique.<br /><br />see if you are an acting student...if you're looking for pure entertainment you can skip this one. it's sean penn serious! oh my, that was a bit harsh it does feature a couple jokes...not for escapists though.",0
"I consider this film one of the worst in the Nightmare series. It was so boring that I couldn't remember a thing 20 minutes after the film was over, it even tires me to write a review on it.<br /><br />Okay, #4 was a joke and Freddy was the joker. #5 tried to return to the roots of the series. It was darker and more atmospheric than Nightmare 4, which is a good thing, basically. They tried to shoot a horror film instead of a comedy. Unfortunately they forgot to add suspense and scares. Because of that Nightmare 5: The Dream Child is neither funny nor is it scary. What we actually get is a boring film with the usual bad actors (maybe with the exception of Lisa Wilcox).<br /><br />The plot (Freddy killing Lisa's friends by using the dreams of Lisa's unborn child) has a good base but it just isn't enough for 90 minutes of film. Sometimes the story gets very confusing (maybe because there isn't any) and you can't stop wondering what the filmmakers were aiming at. The screenplay must have had more holes than Swiss Cheese and the film therefore was very cheesy itself (let me say that I don't like cheese though, even if I am from Switzerland). Not even the special effects were as good as for example in part 4.<br /><br />Don't bother to rent/buy this film if not for completeness, it's quite a mess.<br /><br />My rating: 4/10 (get used to it, #6 is also a messy one...)",0
"I too have gone thru very painful personal loss (Twice) and this movie portrays the gut wrenching reality of that experience very well, Life out of balance, nothing makes sense, well meaning relatives, etc...<br /><br />It was nice to see Ally again. She is one of my all time favorite movie actors.<br /><br />I laughed and cried as the story unfolded. Great story and cast. Well done!",1
"Family problems abound in real life and that is what this movie is about. Love can hold the members together through out the ordeals and trials and that is what this movie is about. One man, Daddy, has the maturity and fortitude to sustain the family in the face of adversity. The kids grow up,one all be it, in the hard way, to realize that no matter how old they or a parent is, the parent still loves their children and are willing to provide them a cushion when they fall. ALL the actors portraying their characters did outstanding performances. Yes, I shed a tear along the way knowing I had had similar experiences both as a young adult and later as a parent. This true to life is one which every young adult, and parent, would do well to see, although some will not realize it until they too are parents. A must see for those who care about their families.",1
"At the end of ""Dragon Heat,"" all I could think of was why I bothered sitting through the whole thing.<br /><br />The film's premise is interesting and that - as well as Maggie Q - is what attracted me to the film in the first place. But was I ever disappointed. Writer-director Daniel Lee can't hold a candle to the likes of John Woo, Ringo Lam and Corey Yuen.<br /><br />This has to be one of the most annoyingly-directed films I have ever seen. Lee is so wrapped up in his visual style - and I use that phrase incredibly loosely - that he fills the film with completely needless black-and-white stills, freeze frames, slow-motion, fast-motion and other visual nonsense. I suppose he did all that to make up for the lack of a good story or dialogue.<br /><br />The action scenes are nothing special and play out like some hopped-up music video more than anything else. There is little to care about any of the characters - including two supposedly professional snipers who couldn't hit the broad side of a barn from the inside! - who are then laden with some of the cheesiest dialogue I have seen in one of these Hong Kong actioners.<br /><br />The plot is devoid of any twists and turns - from the initial set-up, everything unfolds in predictable fashion - and Lee feels the need to keep reminding us of the characters' back stories in case we didn't get it the first several times. This is awfully amateurish writing and film-making and wastes the talents of Sammo Hung, Michael Biehn and Maggie Q. Though, to be frank, I am hard-pressed to remember Biehn being in any good film that was not directed by James Cameron.<br /><br />If you really are in the mood for a great Hong Kong actioner, you are much better off sticking to some of the staples - John Woo's ""The Killer"" (1989) and ""Hard-Boiled"" (1992), Ringo Lam's ""City on Fire"" (1987) - which Quentin Tarantino stole for ""Reservoir Dogs"" (1992) - or his ""Point Blank"" (1967) remake, ""Full Contact"" (1992). Or, even check out Yuen's ""So Close"" (2002), a supremely entertaining, yet preposterous, popcorn flick. And there's always the terrific French police actioner, ""The Nest"" (2002).<br /><br />True, most, if not all, are a bit over-the-top, but they were films that remain exciting, thrilling and even suspenseful. They have characters we care about and mind-blowing action sequences.<br /><br />""Dragon Heat,"" on the other hand, is just terribly mediocre. The trouble is that Lee has not made a bad action film, he has made a dull one.",0
"""White Noise"" had potential to be one of the most talked about movies since ""The Exorcist"" I think. Seeing as EVP is supposedly true it really had an easy passage to be a feared true fact. Not many movies come along that really instill fear into the minds of people. Like I said this movie could have, but did not. The movie degraded itself to a low class PG-13 scary movie. Nothing compared to ""The Ring"" or ""The Sixth Sense"" by any means. Someone really needs to just take charge in the horror movie industry and just make a movie that not only makes us think, but it makes us jump, scream, everything a horror movie should do. I'm honestly sick of the PG-13 Horror Genre, because its becoming a genre of its own. We need the old days back, the blood and gore days, the Freddy Kruger, the Jason, The Mike Myers days. Few movies can pull off a think about this mentality being so NOT scary. So why try to pull it off? A few good jumps in this movie amount to nothing but one of the stupidest endings in movie history with no resolution at all...don't waste your money on this movie.",0
"Whoever thought that ANOTHER Home Alone film would be a good idea should have their head examined... Same plot, different kid, more villains (which leads to MORE endless stupidity in the traps). The other two films were bad enough, and this is where it hits rock bottom. People may as well watch the other films for plot, as it's all identical.",0
"I sat with my children as we watched this film. We all found it to be a very entertaining movie.<br /><br />When Billy goes to a new school, a fifth grade bully starts stuff with him and this is what leads to the eating of worms.<br /><br />A bet is made and Billy has only so much time to eat 10 worms or else. From this point the bully and his friends try to come up with nasty ways to cook, fry or bake the worms to try and get Billy sick so that he will lose the bet.<br /><br />Billy stays strong and eats his way into becoming liked more and more by everyone, even the bullies friends.<br /><br />I wont tell you if he wins the bet or not...you will just need to watch it to find out but I will think that if you like good family movies you will like this one.<br /><br />P.S. Let me add that this movie is not just for boys, I have all daughters and they really liked it a lot.",1
"Not that he'd care, but I'm not one of Simon Pegg's friends. If I was, there's a good chance we'd fallout if he continued to make dross like this. The trouble is, he found a successful formula as the bumbling, ordinary guy-next-door type in Shawn of the Dead, Run Fat Boy Run etc, but it's starting to wear thin. Here his character has no discernible qualities, he's rude and obnoxious, and thinks he's funny when he frankly isn't. When transferred to New York from London (and I presume this link is meant to appeal to viewers on both sides of the Atlantic), he proves equally out of place with his new colleagues. Still, is it any wonder when amongst his jolly japes he hires a transvestite stripper to appear at an editorial meeting an act of revenge for his boss. Yet somehow, Kirsten Dunst starts to warm to him, even though he's done nothing nice. Oh, and because he's a superficial male he falls for Megan Fox at first sight, possibly because her character is as shallow as his. It all makes for a predictable film conclusion, although I can't see any viewer expressing how this mirrored their life. The shame is that on paper this is a cast supposedly worth watching. Pegg, though, plays himself, Kirsten Dunst seems to just go though the motions, creating no on screen chemistry, and Megan Fox isn't stretched at all. The one huge plus is Miriam Margolyes, as Pegg's New York landlady - now if she had been on screen longer.....",0
"It's a good thing The Score came along for Marlon Brando as a farewell performance because I'd hate to think of him going out on Free Money. Not what his fans ought to remember him by.<br /><br />Brando in his last years is looking more like Orson Welles and Free Money is the kind of film Welles would have done looking for financing of his own work. Brando is the warden of a local prison which in America, when it's located in a small rural setting is usually the largest employer in the area. That gives one who is in charge a lot of clout. <br /><br />Unfortunately he has one weakness he indulges, his two twin bimbos otherwise known as daughters. Even when they get simultaneously pregnant by a pair of losers, Charlie Sheen and Thomas Haden Church, their hearts still belong to Daddy.<br /><br />Not to fear because Brando's willing to give them jobs in the prison where they work under conditions not much better than the convicts have. What to do, but commit a robbery of a train which goes through the locality every so often carrying used money to be burned by the Treasury. <br /><br />Although Free Money has some moments of humor, for most of the time it's quite beneath the talents of all those involved. Some of them would include Donald Sutherland as an equally corrupt judge and Mira Sorvino as his stepdaughter, but also straight arrow FBI agent.<br /><br />Of course these people and the rest of the cast got to work with someone who many rate as the greatest American actor of the last century. Were it not for Brando's presence and were it some 40 years earlier, Free Money would be playing the drive-in circuit in red state America where the populace could see how they're being satirized.<br /><br />Or a feeble attempt is made to satirize them.",0
"George Brent is a reporter sent to interview an heiress. She is supposedly the heir to a face cream fortune. He interviews her on her yacht. They fall for each other in bathing costumes.<br /><br />It turns out (quite early) that she is not an heiress. She part of an advertising campaign for the cold cream.<br /><br />The movie follows the ups and downs of their romance.<br /><br />The supporting cast does little to buoy it up. Davis and Brent carry the picture. Though it's fairly predictable, it is also fairly entertaining. It's far from her best. But, especially considering its obscurity in her oeuvre, it's not one of her worst, either.",0
"I first saw this movie about 4 years ago and i was expecting something funny, similar to CB4. I was blown away. I was on the floor laughing my butt off this movie is so great. Way better than CB4, the characters, the songs, the plot, everything. Top notch independent film that was given ""Two Thumbs UP"" by Siskel and Egbert (and if two old white guys can understand the humour in this flick, you know it's good).",1
"Made me wish my own happy birds could talk. Tisk tisk on the reviewer who dissed the movie. A sweet story that people of all ages will enjoy. Paulie is a lovable little treasure. He has quite a few clever lines that truly made me laugh. I especially loved the dance sequences during his showbiz stint. You can forgive the obvious clichés as you cheer him on in his quest to be reunited with Marie. A charming movie featuring two strong characters who genuinely befriend the little parrot separated from his young owner. Would have liked to have seen more of the woman who becomes blind and must abandon their mutual journey. I liked her artistic and poetic inspirations, a shame she could not share Paulie's reunion. Bless Paulie in his new home, at last with Marie, perhaps joined by the nice young man who helped him defeat the antagonists to complete his journey.",1
"I went and saw Rivers and Tides again today. It's the second time in two days and yes, I do see movies I like as many times as is necessary. Yesterday I was struck by the brilliance of the images and Goldsworthy's works. This morning when I threw the coins I received #29 The Abysmal (Water). Goldsworthy has an affinity with water, hence the title. I received the 5th line changing which moved to #7 The Army. To Blake Art was a War. Anyway, I knew I had to see the film again.<br /><br />I read one of the few reviews extant Online from the SF Examiner. The critic loved the film but said Goldsworthy's comments got in the way of his enjoyment of the film. He'd rather have only the images and the wonderful soundtrack. So I was aware of that as I watched this second time.<br /><br />Yesterday I thought that I'd vote for Andy Goldsworthy as King of the World. Well today I could get a little bit beyond the images and listen to what he had to say. Could I enjoy the film without his comments? What he is doing, what he is saying goes way beyond ""art"". His understanding of Water, Time, Stone, Change, and on and on made me think the man is the reincarnation of Lao Tsu or some Avatar. Some of his work/words are Zen like. His knowledge...<br /><br />Anyway, the film is only (apparently) being shown here in the Bay Area. Be a Trend setter. Go to your local cinema and tell them, no insist that they have to book a film you've heard about from the hinter lands. It's called Rivers and Tides.<br /><br />",1
"""The 40 Year Old Virgin"" exists in a world I don't understand. A world where an electronics store employee can tell his boss to ""f*** off"" and broadcast videos of his naked ass throughout the store and not get reprimanded. A world where it's really funny to go drunk driving and smash into other peoples' cars. A world where it seems okay for a boss to sexually harass her underlings. A world full of raging and offensive stereotypes of ethnic minorities. And a world without any funny jokes! I am absolutely shocked at the seeming chorus of viewers who liked this movie. I thought every scene was like a bad Saturday Night Live sketch - not very funny to begin with, and stretched out beyond all rational thought. The chest-waxing scene went on FOREVER.<br /><br />The characters, aside from Carell, were totally one-note. And the romantic elements were completely contrived, particularly the scene where Keener finds porn in Carell's apartment. That was just lame.<br /><br />And I also found the ""Aquarius"" sequence totally annoying and excessive. I hated hated hated this movie!",0
"This miserable film is a remake of a 1927 film. They should have let it remain that way.<br /><br />What a colossal bomb! Douglas Fairbanks displays absolutely no charisma here. Cesar Romero is subjected to a role as a real jerk and Bette Grable sings with a chorus- What I'll Do to that Hungarian!<br /><br />The ridiculous plot deals with a picture of a woman in a castle in 1561 Rome that saved the day by killing a conqueror. (Fairbanks) Now, let's fast forward to 300 years later, where Grable, just married to the Count Romero, faces a similar situation, when on her wedding night, there is an invasion by Hungarian soldiers.<br /><br />Romero acts cowardly and flees before the army arrives. He disguises himself as a gypsy and is made to remain at the castle when his violin playing pleases Fairbanks. The ending is worse than the entire wretched film when Grable meets Fairbanks to tell him the good news-an enraged Romero has annulled the marriage.<br /><br />This poor imitation of a movie was made in 1948. As Harry Davenport, a veteran supporting player who is in it, died in 1949; this must have been his last film. What a bomb to go out with after such a distinguished career.<br /><br />Walter Abel co-stars but he can do little with such poor writing. The costumes look more like those that would come out of the stone age. I can't fathom what Fairbanks was wearing.",0
"Another FRIDAY THE 13TH ripoff, even featuring some of its music! A group of young adults get together for a small high school reunion and start getting slaughtered a la Jason Voorhees. Could it be that nerd they used to torment in school?<br /><br />Routine slash-fest is fun for fans of the genre, and contains the usual T&A quota for films if its ilk. The ending is a bit more imaginative than your standard slasher.<br /><br />MPAA: Rated for violence/gore, language, sexuality, nudity, and some drug content.",0
"The second half of Steven Soderbergh's revolutionary bio on Che Guevara deals with his last campaign to export revolution to Bolivia. In order to maintain his saintly visage of Che Soderbergh conveniently leap frogs the mass executions he presided over after the revolution in Cuba and the folly of his Congo adventure (""This is the history of a failure"" he writes in the preface of his Congo Journal) to concentrate fully on Che's attempt to rally support to rise up against the government in Bolivia. It would turn out to be a disaster and Guevara's final act.<br /><br />What plagued the first chapter follows suit here as Soderbergh slows his film to a crawl to study the beatific countenance of the contemplative Guevara once again being played like James Dean in East of Eden by Bernicio Del Toro. The problem is Guevara has little success in gaining converts and he soon finds himself and his starving comrades being swallowed up in the heart of darkness Bolivian Jungle. Unlike Werner Herzog in the magnificent, Aguirre, the Wrath of God Soderbergh fails to utilize the jungle's metaphorical possibilities to heighten the desperation of the guerrillas. He seems more concerned with keeping Che's nimbus above his head than exploring the panic setting in on the dead enders. There is one Herzogian moment where Che sits astride an obstinate horse kicking and screaming to get it moving but overall Soderbergh's mise en scene remains flat, sloppy and uninteresting. <br /><br />In both of his films Soderbergh shows he is clearly a Che groupie and because of it his focus remains myopic and narrow. He spends too much time building his monument to Che and too little in developing his relationships with key players in his saga, especially Fidel Castro. Making matters worse he does it with a slow and dispassionate approach that never catches fire. One would think he was steeped in enough Eisenstein and Vertov to realize that sweeping change is showcased a lot better with sweeping style.",0
"i rate this movie with 3 skulls, only coz the girls knew how to scream, this could've been a better movie, if actors were better, the twins were OK, i believed they were evil, but the eldest and youngest brother, they sucked really bad, it seemed like they were reading the scripts instead of acting them.... spoiler: if they're vampire's why do they freeze the blood? vampires can't drink frozen blood, the sister in the movie says let's drink her while she is alive....but then when they're moving to another house, they take on a cooler they're frozen blood. end of spoiler<br /><br />it was a huge waste of time, and that made me mad coz i read all the reviews of how this movie was great, how many awards this movie won, and this movie was f****ing s**t!!!!",0
LAGE RAHO MUNNABHAI is really a disappointing movie . I have seen the first part of MUNNABHAI and it was really good but this one really make u bore n disappoint u.......................................<br /><br />This movie really waste yours time and money . I went with my friend to this movie on the first day of its release and v both get bore in cinema-hall......................................................<br /><br />Role of CIRCUIT was very small n useless n this movie . I think SANJAY-DUTT cut down the role of ARSHAD VARSHI........................<br /><br />Character of the movie is also not well define like the previous one .this movie show u the result of OVER-CONFIDENCE .........<br /><br />The ideas of MAHATMA is also not define and confusing..................<br /><br />A REALLY VERY BIG DISAPPOINTMENT,0
"Tom Hanks has been in such hit movies as Forrest Gump, Saving Private Ryan, and The Green Mile. For the most part, his roles have been good guys that we cheer for. In Road to Perdition, his character Michael Sullivanis a little bit different.<br /><br />In Sam Mendes' film Road to Perdition based on the graphic novel by Max Allan Collins, he shows the story of a man and his son on the road during the Great Depression in Chicago. What is different about this little road trip is that Sullivan is a hit-man who is now being hunted by his former partner. His boss or ex-boss John Rooney (Paul Newman) loves him almost more than his own son, Sullivan's partner Connor (Daniel Craig).<br /><br />After a job done the wrong way because of Connor, the only witness to his mistake are Sullivan and his son who wasn't supposed to be there. So Connor tries to take out Sullivan and his family, but only gets the wife and other son Peter. Sullivan outsmarts the hit and rushes home to find Michael Jr. sitting at the table...just sitting. With his wife and child dead, Sullivan takes to the road to find answers.<br /><br />The story follows the two as Sullivan tries to make things right in memory of his wife and kid, and for Michael who feels like he is to blame for all this. He feels his curiosity killed his mother and brother. Tyler Hoechlin does a terrific job as Michael Jr. He brings maturity and also a sense of still being juvenile. His loss of innocence is well acted out as he travels from town to town, leaving nothing behind him.<br /><br />Mendes' previous hit film was American Beauty which received five Oscars including Best Picture and Best Director. This film didn't do nearly as well at the Oscars only winning one award for best cinematography but receiving five other nominations for music, sound, and a Best Actor in a Supporting Role for Paul Newman. This picture is a great story that takes you on a ride through the Midwest and into the legend of Mike Sullivan: husband, hit-man, and devoted father. This movie is a sleeper film that should be watched for years to come.",1
"After becoming completely addicted to Six Feet Under, I didn't think there would ever be another show that would come close to being as good as this show. Well, I was wrong! Lost is spellbinding!! I absolutely love this show and cannot turn it off. The richness of the characters, the intricacies of the plot, the beautiful setting are all amazing. I am totally and completely hooked. I don't know how the creators do it, but each character touches me very deeply. I feel their joy, their pain, everything, right down to my core!!! I don't have cable so I've been renting the series on Netflix. When I put it on I watch all the episodes at once and feel sad when it is over. I can't wait for the next disc to arrive at my house. This is probably the best TV show I have ever seen!!!",1
"Now here's a film straight out of my childhood, my family used to taped; but it kind of got tapped over and losted over the years. Now I was fortunate to watch the whole film on youtube.com; I had love this wonderful film when I watched it as kid, and after watching again (online), I still do today. My favorite song from the movie is ""Candy Hearts and Paper Flowers"" (I will always remember that sweet song forever). <br /><br />I was surprised when I looked at the opening credits (on who animated who),that some of the animators date back to 1930s (WOW! that's like 47 years).",1
"When this first came out, my dad brought it home- we were amazed by it- It was so different from anything we had seen before. I was looking for a specific movie last night, and I found ""The Mind's Eye"" again. The box is falling apart, and I am surprised that the tape still works! Although it is not 'Finding Nemo' quality graphics, it is still very good. They should sell this again- it is a landmark for computer animation imagery. Highly recommended!<br /><br />This is what it is:<br /><br />""The Mind's Eye"" is a spectacular odyssey through time. Your journey begins at the dawn of creation and moves through the rise of man and technology. Travel in the world of abstraction and on into the future with breathtaking computer animation imagery.<br /><br />""The Mind's Eye"" joins the imaginations of over 300 of the world's most talented computer animation artists with a powerful, original music soundtrack. This unique collaboration takes you on an incredible voyage into ""The Mind's Eye.""",1
"I can just about understand why some people might wish to stress this film's link with the Eighties but I really wouldn't say it's an accurate depiction of most peoples' lives in that era - even on the poorest Bradford estates. It is however typical of the blunt agitprop rubbish the dear old Royal Court Theatre was churning out at that time. Plenty of 'right-on' artistry for small, small audiences but enough well-connected backslapping to ensure future commissions for turgid playrights. IThe simple fact is that if you want to reflect upon truer common experience you'll find millions more nodding in knowing agreement to love and live as depicted in 'Gregory's Girl'. <br /><br />I would be tempted to call this a 'kitchen sink' drama but that would be doing a great disservice to the plumbing industry. However, as far as having a decent script is concerned, this film is indeed all washed up. For some reason it has accrued an odd following amongst Guardian reading film-goers - I can only assume they get a visual frisson out of pretending to slum it. Steer clear my friends. It is a poor film with a poor script that likes to think it is breaking boundaries by adding humorous insights into grim life on the estates. it isn't..but it is grim. Do the washing up instead.",0
"Trawling through the Sci Fi weeklies section of the local Video Rentals store I was losing hope of finding any good movies I hadn't yet seen. Renting Cypher was like a punt on a possibly very lame horse. My son is so jaded with current ""B"" Science Fiction that he hasn't bothered seeing this yet.<br /><br />It must be noted I didn't see anything about Cypher when it was released in Australia. It must have been very quiet or I just missed it.<br /><br />Well this WAS a really pleasant surprise! This is also no B movie. It's not a ""blockbuster"" of the epic variety and doesn't try to be - more a quiet movie that needs to be seen several times for it's plot to be fully savoured.<br /><br />The special effects are powerfully presented when they are used - my only complaint is the super helo is a leetle obviously CGI at first view, but they get it right at it's 2nd appearance, & that aside everything else is top notch. In any case the affects are secondary.<br /><br />I won't give anything away about the plot. The plot structure has a Russian Doll aspect a little reminiscent of Basic Instinct (though with very different content).<br /><br />Just I will say that Choosing Jeremy Northam for the lead was a master stroke. The actor was born in Cambridge ENGLAND, and his accent for this film hits the ear as a sort of extremely forced New England dialect, it's a tad off key. See the final twist of the plot and you'll see why that is such a brilliant choice! And Lucy Liu is also just right with her ""will she kiss me - will she shoot me"" edge.<br /><br />I rarely watch movies several times within days - this is one of them.",1
"There was such a hype about a game show with Bill Shatner...and especially right in the wake of Deal or No Deal and 1 vs 100. So, of course everyone had to tune in to see what all the fuss was about on the new game show. What a disappointment! As Ben Stein so stoically and nasally says, ""wooww"".<br /><br />The only thing likable about this show was the fact that you knew it would eventually be over. Sitting through a full hour of it was like going to the dentist...you find yourself looking at the clock in what you think are 10 minute intervals, only to find out that only a minute has passed (but seemed like an eternity) since you last glanced at the clock. So, why didn't I just switch the channel? Well, probably for the same reason most other people didn't...out of sheer optimism. I mean, no one really *wants* to think that a show with Bill Shatner could actually be SO BAD.<br /><br />Personally, from the first 15 minutes, I never thought this was the kind of vehicle that would showcase the talents of William Shatner. My chief complaint was that the set was so dark. Watching it left me feeling depressed. You kept on wanting to get ahold of a little excitement, but there was just none to be had. There was not even enough light on the set to get a feel of energy from the audience (who you couldn't even see).<br /><br />Dear Network: People do not watch game shows to cure their insomnia...they watch game shows to be excited and have a good time. Please do us all a favor and lose this in the vault.",0
I totally disagree with the other reviews.All basically negative.I took a chance on this movie and was glad that I did.Glad indeed.I couldn't find anything wrong with it.Nothing period.The script is original.The actors are all likable and convincing.Dee Smart reminded me of Marcia Brady from the Brady Bunch.But this gal truly can act.The setting in the Australian Outback is perfect.Incredible scenery.Great soundtrack i.e Paul Kelly.God bless Paul Kelly.The Cranberries are also here.I have seen this movie twice in less than 24 hrs.I will probably watch it again.It is that interesting.It makes one think.It is(was)probably better than nine-tenths of the so-called Hollywood blockbusters that were also out during this time.Back Of Beyond is a likable.Well photographed film.I couldn't find anything wrong with it.Check it out!My first review!,1
"Virgil Manoven is an old man who lives alone in his remote rural farmhouse.Chasing his beloved cat one morning into the woods around his property,Manoven glimpses what looks like the murder of a young child in the middle of the woods.He reports the crime to the police but there's no body to be found.Troubled by disturbing visions,he investigates further and eventually is guided to a spooky orphanage where events take a supernatural turn""Soft for Digging"" is a fantastic experimental horror with lots of creepy atmosphere to spare.This minimalist film is almost completely devoid of dialogue.Some scenes are genuinely nightmarish and the acting is excellent.The location sets provide plenty of creepiness:the eerie Maryland woods rival those used in ""The Blair Witch Projcect"".Give this strange horror film a chance.9 out of 10.",1
"Truly awful film made by cinematographer-turned-director Ted Tetzlaff. Decent enough looking film but for a time-bomb movie totally devoid of any tension whatsoever. Ford, as someone put it here, sleepwalks though this one with his characteristic smirk. There are some details thrown around- Canadian ex-army or RAF, defused bombs in the war, his wife is leaving him- but none of these back stories add up to much. The bomber himself is a complete mystery. Why is he trying to blow up this shipment of mines? For that matter, what time period are we talking about here? WWII or postwar?? I assumed the latter which makes bomber's motive even more salient. Generally, though, just a horrible film. There are plenty of good time-bomb flicks to skip this one. Watch any episode of ""Danger UXB"" for a more exciting time, at about the same running time.",0
"Bottom of the barrel, unimaginative, and practically unwatchable remake of THE ROAD WARRIOR. This film follows the exact plot as the Filipino film STRYKER and is worse by far! Bad acting, dialog, effects, dubbing, pacing, action sequences... The list goes on and on. Italy made literally dozens of Road Warrior rip-offs in the early 80's, some good, some bad. This is the worst by far, no contest. Not only was the mood of the film completely bleak and miserable, the experience of sitting through this one is a bore and a half. There was 1 (one) good chase sequence towards the beginning of the movie, and a cool shot of a man holding a hand grenade exploding. But EVERYTHING else about this movie seriously reeks! For actual post-nuke fun, go track down a copy of ENDGAME, AFTER THE FALL OF NEW YORK, or ESCAPE FROM THE BRONX instead. They're much more enjoyable than this rubbish.",0
